date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:00	243946/243946	---M--	200	added ('OK')	image/jpeg	etag:%2215150b60e94e476c81e7cc9a8a29fc921999d4aa%22	https://s2.glbimg.com/7bJHIrltVokAq-hxhS08_T26M1c=/0x0:3500x2335/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/r/K/FNXrmxTJiATkHJjy8L4Q/ap22262554714118.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/7bJHIrltVokAq-hxhS08_T26M1c=/0x0_3500x2335/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/r/K/FNXrmxTJiATkHJ/ap22262554714118.53.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:00	208957/208957	---M--	200	added ('OK')	image/jpeg	etag:%227721bac6e5ddba03f355b6c5dba0954e8e2302db%22	https://s2.glbimg.com/pkYi4pvyMx0A_C2d_YpjvwCIDhs=/0x0:5000x3333/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/j/m/ImWWTdR3G3hgqKNQasmw/2022-09-19t131224z-715747750-rc2dkw9k81wq-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/pkYi4pvyMx0A_C2d_YpjvwCIDhs=/0x0_5000x3333/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/j/m/ImWWTdR3G3hgqK/2022-09-19t131224z-7157	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:03	158914/158914	---M--	200	added ('OK')	image/jpeg	etag:%2297c32d452e4dc2debb16b3f9d740366c2134f46a%22	https://s2.glbimg.com/xTN5IO_5x8WWdZcs7VUe_krAK2E=/0x0:5472x3648/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/Z/L/zHs34KSQWWsOVhkLzpiw/2022-09-19t122216z-1267439322-up1ei9j0yd362-rtrmadp-3-britain-royals-queen-1-.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/xTN5IO_5x8WWdZcs7VUe_krAK2E=/0x0_5472x3648/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/Z/L/zHs34KSQWWsOVh/2022-09-19t122216z-1267	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:03	555378/555378	---M-Z	200	added ('OK')	text/javascript	etag:f22593e0a33bcba9ad053a1e72b5f47d	https://s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/52dac0013c16313b07780c798a118242.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/52dac0013c16313b07780c798a118242.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/cachorros-e-ponei-de-elizabeth-ii-participam-de-cerimonia-funebre-da-rainha.ghtml)
18:08:04	158597/158597	---M--	200	added ('OK')	image/jpeg	etag:%22753cc146aa7b01548d1007aa2b38b4b38027c610%22	https://s2.glbimg.com/f_BY6_5K-TzdvduteLpol0cMLZ4=/0x0:5616x3744/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/F/z/umkA5hQQeVVd9B2Hiuyw/2022-09-19t105746z-508540167-rc2akw9ffx7r-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/f_BY6_5K-TzdvduteLpol0cMLZ4=/0x0_5616x3744/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/F/z/umkA5hQQeVVd9B/2022-09-19t105746z-5085	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:04	179889/179889	---M--	200	added ('OK')	image/jpeg	etag:%22cededf828e43913fee3dc1bfe70abb6b2c779732%22	https://s2.glbimg.com/x7vv11YE7dZ3co5riwvYwfsQF_o=/0x0:4851x3373/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/D/j/Itec0JSZOg8YcDfzm8Fw/2022-09-19t101750z-364310452-rc27kw9wytg7-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/x7vv11YE7dZ3co5riwvYwfsQF_o=/0x0_4851x3373/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/D/j/Itec0JSZOg8YcD/2022-09-19t101750z-3643	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:04	172251/172251	---M--	200	added ('OK')	image/jpeg	etag:%222ade8defaad5e18c54fc45f33e4ce1a9d1b9d7e2%22	https://s2.glbimg.com/V93mpUc-ZprTJPDmbi5zdvwfe_Q=/0x0:5500x3661/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/g/5PkZO3Tz2W3EZ0VyFLgw/2022-09-19t115733z-742513476-rc2bkw9i0rfh-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/V93mpUc-ZprTJPDmbi5zdvwfe_Q=/0x0_5500x3661/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/g/5PkZO3Tz2W3EZ0/2022-09-19t115733z-7425	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:04	187309/187309	---M--	200	added ('OK')	image/jpeg	etag:%2238b75f2e6084fb2a9596b7f0403ff2a2a40c2e9e%22	https://s2.glbimg.com/wRo1ivr18HixwUs_veX6u2L0l3A=/0x0:2000x1333/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/0/q/bM5SSiQlatxf2a7NHNIg/funeral-rainha-ap22262428870971.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/wRo1ivr18HixwUs_veX6u2L0l3A=/0x0_2000x1333/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/0/q/bM5SSiQlatxf2a/funeral-rainha-ap222624	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:05	1278963/1278963	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:08:04%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml?utm_source=facebook&utm_medium=share-bar-desktop&utm_campaign=materias	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local93b4.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:05	225165/225165	---M--	200	added ('OK')	image/jpeg	etag:%227daedd7529d2e0f930301fd719bfdf9fed7c8f83%22	https://s2.glbimg.com/Ha1ge5G6hVR9yCP9zCmfxGH4Ik0=/0x0:2000x1333/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/T/a/SEFAKeSRKfuAHC4GIKDw/funeral-rainha-ap22262495057841.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/Ha1ge5G6hVR9yCP9zCmfxGH4Ik0=/0x0_2000x1333/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/T/a/SEFAKeSRKfuAHC/funeral-rainha-ap222624	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:06	1278963/1278963	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:08:05%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml?utm_source=linkedin&utm_medium=share-bar-desktop&utm_campaign=materias	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local8c3b.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:06	19499/19499	---M--	200	added ('OK')	image/jpeg	etag:32eaf54a5ad14fb14989d91b17933fcfcc21f72a	https://s04.video.glbimg.com/x240/10947123.jpg	C:/Meus%20Sites/wdadadad/s04.video.glbimg.com/x240/10947123_x240.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:07	198729/198729	---M--	200	added ('OK')	image/jpeg	etag:%2257a88181b18e0fcd0b85d560c42b9190a015d581%22	https://s2.glbimg.com/Ff1JZ4FPzIR-zY4FoHWnHCHOfg8=/0x0:4030x2686/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/c/y/cfOwMsTl2VqgOVeqfjbg/2022-09-19t142727z-433252298-rc2ekw9ucnew-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/Ff1JZ4FPzIR-zY4FoHWnHCHOfg8=/0x0_4030x2686/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/c/y/cfOwMsTl2VqgOV/2022-09-19t142727z-4332	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:08	98832/98832	---M--	200	added ('OK')	image/jpeg	etag:%22867f4303aef7f20402085362c49d0c4fecdc7c11%22	https://s2.glbimg.com/Lvr-7h998eZkQEylEQqHRTvOCJI=/0x0:1843x1227/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/D/SR2RQrRR28ukZboqbdZA/ap22262472187310.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/Lvr-7h998eZkQEylEQqHRTvOCJI=/0x0_1843x1227/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/D/SR2RQrRR28ukZb/ap22262472187310.5f.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:08	166749/166749	---M--	200	added ('OK')	image/jpeg	etag:%227e995c2595e312efc731d4dde0aea7c0c74e00fb%22	https://s2.glbimg.com/Em8Te8JlAaOU26MpXQpNKKn0uFo=/0x0:5568x3712/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/G/AwDaBmStmUBB5atfjwHA/george-abadia.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/Em8Te8JlAaOU26MpXQpNKKn0uFo=/0x0_5568x3712/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/G/AwDaBmStmUBB5a/george-abadia.5d.delaye	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:08	188489/188489	---M--	200	added ('OK')	image/jpeg	etag:%2295ae439fd3802a63a0dba2189c7c13ea932c071c%22	https://s2.glbimg.com/hYkG1N0-puBUgvG8QgaKbC-Vf7E=/0x0:3744x2496/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/M/BgungAS1Wor3yzfrFxBg/2022-09-19t112622z-568831315-rc2bkw91e833-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/hYkG1N0-puBUgvG8QgaKbC-Vf7E=/0x0_3744x2496/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/k/M/BgungAS1Wor3yz/2022-09-19t112622z-5688	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:08	246330/246330	---M--	200	added ('OK')	image/jpeg	etag:%22206f1e594cdb36b2153c179efb0c0e6f35738875%22	https://s2.glbimg.com/4KeuuSFNJpM0AlcEgfkYo7yEiqY=/0x0:4980x3293/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/f/SBa8uqThWy7cW2dfDx7w/2022-09-19t143929z-312376934-up1ei9j14pr77-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/4KeuuSFNJpM0AlcEgfkYo7yEiqY=/0x0_4980x3293/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/N/f/SBa8uqThWy7cW2/2022-09-19t143929z-3123	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:09	176335/176335	---M--	200	added ('OK')	image/jpeg	etag:%22e49f612d5029f8480c4aad135df869e9dc61e002%22	https://s2.glbimg.com/rsuTJR7hF2HcVkXQqzKso6shHjo=/0x0:5500x3668/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/a/4/gzk9xURiWBAiG6MiaTkA/2022-09-19t115022z-2142759036-rc2bkw9zpvok-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/rsuTJR7hF2HcVkXQqzKso6shHjo=/0x0_5500x3668/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/a/4/gzk9xURiWBAiG6/2022-09-19t115022z-2142	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:09	511508/511508	---M-Z	200	added ('OK')	text/javascript	etag:d1a8e4fc3c5ea2e081a82e867c8c9e14	https://s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/325a9face56801533183fe7367bbdc07.js	C:/Meus%20Sites/wdadadad/s3.glbimg.com/v1/AUTH_b002e0039b9f46a5a4a94ff667d31e2d/assets/dist/325a9face56801533183fe7367bbdc07.js	(from https://g1.globo.com/mundo/noticia/2022/09/19/elizabeth-ii-onde-sera-enterrada-a-rainha-e-quais-outros-monarcas-estao-enterrados-no-local.ghtml)
18:08:10	170409/170409	---M--	200	added ('OK')	image/jpeg	etag:%22d2c2cbea5d7a6e6eb958bd5a8768a58a1eb0959f%22	https://s2.glbimg.com/SYiigVOY_P5JyJ76klQLTg2NlYQ=/0x0:3960x2640/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/D/2/mjJQhiQWmyMtCmEou75Q/ap22262551726130.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/SYiigVOY_P5JyJ76klQLTg2NlYQ=/0x0_3960x2640/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/D/2/mjJQhiQWmyMtCm/ap22262551726130.62.del	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:10	166739/166739	---M--	200	added ('OK')	image/jpeg	etag:%22b217d01cb16aec64aa1c658a6da5d2753d346725%22	https://s2.glbimg.com/KfkENrogwB5VHTOEiCQebcyrazo=/0x0:2000x1334/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/2/D/0q5mmMS9qEi48fBRMYhg/funeral-rainha-ap22262559122289.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/KfkENrogwB5VHTOEiCQebcyrazo=/0x0_2000x1334/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/2/D/0q5mmMS9qEi48f/funeral-rainha-ap222625	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:10	207264/207264	---M--	200	added ('OK')	image/jpeg	etag:%22946382e1d3aecaa83c4c4718bade940a12b4c8ea%22	https://s2.glbimg.com/2EU_B9sgNYU3GqTo0MiANg8wG8A=/0x0:3459x2595/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/T/P/hSPLAfQouXBvPh2KvrHA/2022-09-19t145528z-1741469094-rc2bkw951b2q-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/2EU_B9sgNYU3GqTo0MiANg8wG8A=/0x0_3459x2595/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/T/P/hSPLAfQouXBvPh/2022-09-19t145528z-1741	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:10	173062/173062	---M--	200	added ('OK')	image/jpeg	etag:%22d0e57c9eaf5b9efa248fc06302f65dd5d20a259e%22	https://s2.glbimg.com/mngTThDFTr_qCBBbodH1uxCXVMk=/0x0:2000x1300/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/0/M/yxjDxcSouqgBlz8AKxjg/funeral-rainha-ap22262415167727.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/mngTThDFTr_qCBBbodH1uxCXVMk=/0x0_2000x1300/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/0/M/yxjDxcSouqgBlz/funeral-rainha-ap222624	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:11	1275997/1275997	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Sep%202022%2021:08:10%20GMT	https://g1.globo.com/mundo/noticia/2022/09/19/terremoto-de-magnitude-75-atinge-o-mexico.ghtml	C:/Meus%20Sites/wdadadad/g1.globo.com/mundo/noticia/2022/09/19/terremoto-de-magnitude-75-atinge-o-mexico.html	(from https://g1.globo.com/mundo/noticia/2022/09/19/19-de-setembro-a-surpreendente-coincidencia-de-datas-de-grandes-terremotos-no-mexico.ghtml)
18:08:11	19872/19872	---M--	200	added ('OK')	image/jpeg	etag:ba385df83dfc9db8b99e6887262e5afa88e8d705	https://s02.video.glbimg.com/x240/10948857.jpg	C:/Meus%20Sites/wdadadad/s02.video.glbimg.com/x240/10948857_x240.jpg	(from https://g1.globo.com/mundo/noticia/2022/09/19/19-de-setembro-a-surpreendente-coincidencia-de-datas-de-grandes-terremotos-no-mexico.ghtml)
18:08:14	97961/97961	---M--	200	added ('OK')	image/jpeg	etag:%22c006f5abcca0a3b3d8430590ad651552c19cce59%22	https://s2.glbimg.com/QO4ZZI6pOCK7XpwTBM5Ku6X5D_0=/0x0:3500x2335/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/7/aAZAUpRlWGBAI4i5TCmg/2022-09-19t150011z-1966820894-rc2ckw95wyjn-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/QO4ZZI6pOCK7XpwTBM5Ku6X5D_0=/0x0_3500x2335/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/B/7/aAZAUpRlWGBAI4/2022-09-19t150011z-1966	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:14	121434/121434	---M--	200	added ('OK')	image/jpeg	etag:%225d3e7164feedc3c53664bafddedbab0bc83a1b3a%22	https://s2.glbimg.com/Ke3R07BEJGT27NmACW_Q079npJ4=/0x0:2000x1334/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/y/n/zQnGrER5yZ8O2wBTPAuA/funeral-rainha-ap22262484238701.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/Ke3R07BEJGT27NmACW_Q079npJ4=/0x0_2000x1334/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/y/n/zQnGrER5yZ8O2w/funeral-rainha-ap222624	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:14	125067/125067	---M--	200	added ('OK')	image/jpeg	etag:%22be901d6f89ad611e4fa1235a4c424acf43af0103%22	https://s2.glbimg.com/IApTf6xL09sOSGmHVJ3vjH23ySU=/0x0:4461x2975/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/U/ykV18VQxC4JVfvREfaaw/2022-09-19t145742z-977922252-rc2ckw9003zx-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/IApTf6xL09sOSGmHVJ3vjH23ySU=/0x0_4461x2975/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/U/ykV18VQxC4JVfv/2022-09-19t145742z-9779	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:14	137979/137979	---M--	200	added ('OK')	image/jpeg	etag:%223504eb6dc5ab1ae42346dfdfcbdc33e6072bfd35%22	https://s2.glbimg.com/qYIr9Hk6fLQcUdV3KRefqaBgomM=/0x0:6000x4000/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/y/qpctG3TzewLZ9LRN2ktg/2022-09-19t090955z-515759127-rc29kw9nj8nk-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/qYIr9Hk6fLQcUdV3KRefqaBgomM=/0x0_6000x4000/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/M/y/qpctG3TzewLZ9L/2022-09-19t090955z-5157	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:14	127028/127028	---M--	200	added ('OK')	image/jpeg	etag:%22b00f295af4c9b026cfadf17f2b8169be0635373b%22	https://s2.glbimg.com/bzLVIItcbJz3Ed0FjozsLUzU_bI=/0x0:3192x2272/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/3/5/d7jtThQzu4Mol8l1pNyQ/rei-juan-carlos.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/bzLVIItcbJz3Ed0FjozsLUzU_bI=/0x0_3192x2272/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/3/5/d7jtThQzu4Mol8/rei-juan-carlos.6b.dela	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:14	157467/157467	---M--	200	added ('OK')	image/jpeg	etag:%223ffc8ba15ff33bc1c5af203e19c96410f90d42e5%22	https://s2.glbimg.com/vM05wxQHjEH76JKrCAjQwoTIZLQ=/0x0:3723x2482/1008x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/u/D/f1B03LSPKnWczodBvlrQ/000-32jn7n2.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/vM05wxQHjEH76JKrCAjQwoTIZLQ=/0x0_3723x2482/1008x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/u/D/f1B03LSPKnWczodB/000-32jn7n2.6a.delaye	(from https://g1.globo.com/mundo/noticia/2022/09/19/fotos-funeral-da-rainha-elizabeth-ii.ghtml)
18:08:15	208538/208538	---M--	200	added ('OK')	image/jpeg	etag:%221e0d898040310550676e65dbc89bc8eb1d577101%22	https://s2.glbimg.com/LQZdDropNWa3enYRS5eA7G3KpJk=/0x0:3500x2333/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/p/L/yi8XdyTAqxfBsxvhcscQ/2022-09-19t165328z-79466966-rc2fkw9qjdpw-rtrmadp-3-britain-royals-queen.jpg	C:/Meus%20Sites/wdadadad/s2.glbimg.com/LQZdDropNWa3enYRS5eA7G3KpJk=/0x0_3500x2333/984x0/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2022/p/L/yi8XdyTAqxfBsxv/2022-09-19t165328z-7946	(from https://g1.globo.com/mundo/noticia/2022/09/19/cachorros-e-ponei-de-elizabeth-ii-participam-de-cerimonia-funebre-da-rainha.ghtml)
